OPE ID,School,academic_year,State,Zip Code,School Type,dl_sub_rec,dl_sub_#loans_disbursed,dl_sub_$loans_disbursed,dl_unsub_underg_rec,dl_unsub_underg#loans_disbursed,dl_unsub_underg$loans_disbursed,dl_unsub_grad_rec,dl_unsub_grad#loans_disbursed,dl_unsub_grad$loans_disbursed,dl_parentplus_rec,dl_parentplus#loans_disbursed,dl_parentplus$loans_disbursed,dl_gradplus_rec,dl_gradplus#loans_disbursed,dl_gradplus$loans_disbursed
335900,ROBERT MORRIS UNIVERSITY,2017_2018,PA,151081189,Private-Nonprofit,2284,4254,9698948,2565,5063,8578114,498,1011,7441129,786,1560,14256358,67,132,711362
336000,ROSEMONT COLLEGE - ROSEMONT COLLEGE,2017_2018,PA,190101699,Private-Nonprofit,450,884,1869148,484,1198,2128943,248,569,3865478,106,219,1098451,10,21,76486
336200,SETON HILL UNIVERSITY,2017_2018,PA,156011599,Private-Nonprofit,1026,1943,4244449,1173,2299,3904137,270,483,5147323,270,519,3960295,102,167,2196135
336400,SAINT CHARLES BORROMEO SEMINARY,2017_2018,PA,190963016,Private-Nonprofit,18,36,74300,19,38,73200,8,16,46100,-,-, -,-,-, -
336600,SAINT FRANCIS UNIVERSITY,2017_2018,PA,159400600,Private-Nonprofit,1055,2109,4840656,1194,2527,4563220,402,754,7395620,201,390,3758728,128,257,2803803
336700,SAINT JOSEPH'S UNIVERSITY,2017_2018,PA,191311395,Private-Nonprofit,1984,3883,8506639,2478,4822,9117173,1478,2945,21755721,622,1209,15145517,106,223,1726348
336800,SAINT VINCENT COLLEGE & SEMINARY,2017_2018,PA,156502690,Private-Nonprofit,1000,1939,4251532,1143,2360,3869906,126,283,2755721,317,636,4759863,47,108,1326927
336900,SUSQUEHANNA UNIVERSITY,2017_2018,PA,178701001,Private-Nonprofit,1423,2850,6268010,1604,3360,5060623,-,-, -,446,995,7502787,-,-, -
337000,SWARTHMORE COLLEGE,2017_2018,PA,190811390,Private-Nonprofit,200,399,718272,235,487,915337,-,-, -,79,162,2099952,-,-, -
337100,TEMPLE UNIVERSITY,2017_2018,PA,191226003,Private-Nonprofit,16686,31473,69867911,17366,33422,60144232,4611,9620,122905460,3788,7733,72826222,1977,4825,52189073
337500,THEOLOGICAL SEMINARY REFORMED EPISCOPAL CHURCH,2017_2018,PA,194221257,Private-Nonprofit,-,-, -,-,-, -,6,19,111364,-,-, -,-,-, -
337600,THIEL COLLEGE,2017_2018,PA,161252181,Private-Nonprofit,589,1122,2501769,605,1351,1979097,-,-, -,189,399,3049314,-,-, -
337800,UNIVERSITY OF PENNSYLVANIA,2017_2018,PA,191046216,Private-Nonprofit,1133,2427,4543035,1459,3195,6966860,3528,7510,86771596,439,958,11449237,2147,6507,90865669
337900,UNIVERSITY OF PITTSBURGH,2017_2018,PA,152600001,Public,11458,21810,48334917,12920,25798,44988788,3398,6579,74816552,2922,6133,51167425,1480,3307,36245061
338400,UNIVERSITY OF SCRANTON,2017_2018,PA,185104622,Private-Nonprofit,2039,3968,8809135,2403,4811,7492056,981,3086,16152064,627,1365,13629363,95,274,1372620
338500,URSINUS COLLEGE,2017_2018,PA,194261000,Private-Nonprofit,779,1510,3428009,980,1989,3359693,-,-, -,261,503,4929808,-,-, -
338600,VALLEY FORGE MILITARY COLLEGE,2017_2018,PA,190873695,Private-Nonprofit,143,266,467344,173,366,794941,-,-, -,44,88,593177,-,-, -
338800,VILLANOVA UNIVERSITY,2017_2018,PA,190851699,Private-Nonprofit,2595,5215,11796174,2901,5817,9394133,1337,3712,23402570,583,1161,16035028,365,842,6836276
338900,WASHINGTON AND JEFFERSON COLLEGE,2017_2018,PA,153014801,Private-Nonprofit,919,1799,4074641,1028,2055,3077255,-,-, -,290,596,5738389,-,-, -
339100,WAYNESBURG UNIVERSITY,2017_2018,PA,153701222,Private-Nonprofit,926,1794,3879945,1029,2192,3674216,172,368,1936353,261,536,3315631,5,5,26232
339200,WESTMINSTER COLLEGE,2017_2018,PA,161720002,Private-Nonprofit,714,1361,2908683,845,1725,2788730,24,43,267843,208,410,2704809,-,-, -
339300,WESTMINSTER THEOLOGICAL SEMINARY,2017_2018,PA,190386073,Private-Nonprofit,-,-, -,10,12,28417,88,212,1007198,-,-, -,4,6,34170
339400,WILKES UNIVERSITY,2017_2018,PA,187660998,Private-Nonprofit,1676,3202,7004093,1737,3319,5377143,927,1569,13398917,422,835,7354853,51,96,607787
339500,PENNSYLVANIA COLLEGE OF TECHNOLOGY,2017_2018,PA,177015779,Public,3350,6239,13017595,3781,7202,14019594,-,-, -,1006,1930,16909363,-,-, -
339600,WILSON COLLEGE,2017_2018,PA,172011285,Private-Nonprofit,538,1033,2231595,591,1135,2528331,47,87,467900,164,314,2164828,-,-, -
339900,YORK COLLEGE OF PENNSYLVANIA,2017_2018,PA,174057199,Private-Nonprofit,2259,4270,9024624,2727,5364,9641112,66,122,1150463,557,1090,8019229,25,66,894757
340100,BROWN UNIVERSITY,2017_2018,RI,029129127,Private-Nonprofit,1483,2875,6265593,940,1809,2590645,518,1239,17393487,318,612,9627663,199,465,5988102
340200,BRYANT UNIVERSITY,2017_2018,RI,029171284,Private-Nonprofit,1583,3104,7041446,1815,3627,5667902,164,419,2803919,314,615,7849483,52,159,1672403
340400,JOHNSON & WALES UNIVERSITY,2017_2018,RI,029033703,Private-Nonprofit,9176,28179,38657206,9594,29781,32982252,924,3090,13990956,2803,8936,42541679,60,165,1454883
340600,PROVIDENCE COLLEGE,2017_2018,RI,029180001,Private-Nonprofit,1782,3576,8001988,2083,4233,6376476,109,257,1695137,357,752,9658535,3,6,17117
340700,RHODE ISLAND COLLEGE,2017_2018,RI,029081991,Public,3494,6672,12924996,3257,6358,12880198,383,863,4877916,241,455,2010634,9,18,101983
340800,COMMUNITY COLLEGE OF RHODE ISLAND,2017_2018,RI,028861807,Public,1993,3657,5642577,1958,3598,6964781,-,-, -,16,30,129663,-,-, -
340900,RHODE ISLAND SCHOOL OF DESIGN,2017_2018,RI,029032784,Private-Nonprofit,640,1250,2866207,643,1251,1820477,137,274,2753166,194,373,5692735,81,165,2473992
341000,ROGER WILLIAMS UNIVERSITY,2017_2018,RI,028092921,Private-Nonprofit,1991,3836,8249912,2536,4923,8825328,532,1030,9812220,483,990,11034792,392,1030,8578262
341100,SALVE REGINA COLLEGE,2017_2018,RI,028404192,Private-Nonprofit,1394,2708,6131423,1560,3151,4642761,255,626,3127227,287,598,5515688,10,16,77037
341400,UNIVERSITY OF RHODE ISLAND,2017_2018,RI,028810000,Public,6828,13711,27710994,7203,15020,23776883,650,1319,10971670,1718,3560,28742960,93,223,1121417
341700,ALLEN UNIVERSITY,2017_2018,SC,292041085,Private-Nonprofit,639,1197,2336895,615,1149,2231871,-,-, -,120,224,956072,-,-, -
341800,ANDERSON UNIVERSITY,2017_2018,SC,296214035,Private-Nonprofit,1374,2543,5518356,1704,3237,6639136,359,629,5569229,308,579,4406829,-,-, -
341900,CHARLESTON SOUTHERN UNIVERSITY,2017_2018,SC,294062160,Private-Nonprofit,1643,3072,6646265,1839,3639,7471166,320,650,4706312,349,629,3593581,24,43,415923
342000,BENEDICT COLLEGE,2017_2018,SC,292041086,Private-Nonprofit,1850,3396,7057336,1840,4725,7802003,-,-, -,658,1226,9636737,-,-, -
342100,BOB JONES UNIVERSITY,2017_2018,SC,296141000,Private-Nonprofit,800,1435,3325695,632,1162,1629769,28,55,124533,87,156,889204,1,2,9000
342200,SOUTHERN WESLEYAN UNIVERSITY,2017_2018,SC,296301020,Private-Nonprofit,855,1678,3126963,994,1942,4332072,236,502,2551738,138,255,1519985,5,9,26208
342300,"CITADEL, THE MILITARY COLLEGE OF SOUTH CAROLINA",2017_2018,SC,294090002,Public,1110,2145,4577004,1303,2602,4635216,501,1027,6969780,478,966,10562254,57,89,709444
342400,CLAFLIN UNIVERSITY,2017_2018,SC,291154498,Private-Nonprofit,1736,3265,7139764,1683,3214,6669410,86,176,1034905,598,1203,6932511,-,-, -
342500,CLEMSON UNIVERSITY,2017_2018,SC,296340001,Public,6013,11292,25959963,7170,13782,27135672,1279,2357,17402420,1825,3544,35254826,139,240,1789393
342600,UNIVERSITY OF SOUTH CAROLINA - SUMTER,2017_2018,SC,291502498,Public,247,449,814250,222,388,762807,-,-, -,5,9,21510,-,-, -
342700,COKER UNIVERSITY,2017_2018,SC,295503797,Private-Nonprofit,715,1652,2863013,773,1742,3288250,82,450,1342325,160,316,1855824,-,-, -
342800,COLLEGE OF CHARLESTON,2017_2018,SC,294240100,Public,3559,6722,14709037,4122,8306,15509681,183,364,2951118,1450,2931,28151991,40,84,374846
342900,COLUMBIA INTERNATIONAL UNIVERSITY,2017_2018,SC,292031599,Private-Nonprofit,321,587,1224817,323,631,1168212,206,452,3000705,35,61,332703,-,-, -
343000,COLUMBIA COLLEGE OF SOUTH CAROLINA,2017_2018,SC,292035998,Private-Nonprofit,824,1626,3113425,919,1839,4059664,117,285,1512810,155,291,1196595,-,-, -
343100,CONVERSE COLLEGE,2017_2018,SC,293021931,Private-Nonprofit,571,1130,2389814,661,1405,2574254,183,301,2500117,130,246,1790775,8,16,87064
343200,ERSKINE COLLEGE,2017_2018,SC,296390000,Private-Nonprofit,330,611,1333357,409,837,1385327,26,46,273713,101,189,1072175,-,-, -
343400,FURMAN UNIVERSITY,2017_2018,SC,296135253,Private-Nonprofit,672,1311,2820391,805,1600,2959494,61,140,517626,221,435,5002904,4,11,62394
343500,LANDER UNIVERSITY,2017_2018,SC,296492099,Public,1614,3251,6381537,1641,2971,5794593,22,43,286580,582,1128,5187610,2,4,20042
343600,LIMESTONE COLLEGE,2017_2018,SC,293403799,Private-Nonprofit,1889,4610,7068553,2043,5346,9142139,50,134,598586,328,636,4811850,-,-, -
343800,MEDICAL UNIVERSITY OF SOUTH CAROLINA,2017_2018,SC,294250100,Public,243,523,1059189,245,524,1279884,1797,4727,56388273,22,53,647346,1231,3779,34978029
343900,MORRIS COLLEGE,2017_2018,SC,291503599,Private-Nonprofit,691,1314,2623050,647,1782,2433549,-,-, -,206,440,1020517,-,-, -
344000,NEWBERRY COLLEGE,2017_2018,SC,291082197,Private-Nonprofit,800,1557,3123970,930,2070,3303998,-,-, -,283,582,3257321,-,-, -
344100,NORTH GREENVILLE UNIVERSITY,2017_2018,SC,296881892,Private-Nonprofit,1112,2208,4464653,1156,2499,4022864,176,456,2350866,240,463,2904642,71,206,1474565
344500,PRESBYTERIAN COLLEGE,2017_2018,SC,293252503,Private-Nonprofit,393,788,1625107,461,1023,1707414,185,561,8235299,159,353,2437609,153,477,4017525
344600,SOUTH CAROLINA STATE UNIVERSITY,2017_2018,SC,291174427,Public,1947,4002,7691804,1887,4197,7316753,323,682,5719420,716,1721,11504825,83,226,1285687
344700,SPARTANBURG METHODIST COLLEGE,2017_2018,SC,293015899,Private-Nonprofit,491,914,1596309,495,908,1539358,-,-, -,83,164,519603,-,-, -
344800,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,2017_2018,SC,292083999,Public,9188,17767,38245483,11259,22893,44334972,4414,8832,94547516,2455,5115,46503719,1294,2944,21662672
344900,UNIVERSITY OF SOUTH CAROLINA - AIKEN,2017_2018,SC,298016399,Public,1710,3131,6783025,1722,3488,6841189,39,68,569831,256,507,2680394,2,2,12399
345000,UNIVERSITY OF SOUTH CAROLINA - BEAUFORT,2017_2018,SC,299094602,Public,1210,2287,4879420,1284,2650,4949396,-,-, -,258,497,2872588,-,-, -
345100,COASTAL CAROLINA UNIVERSITY,2017_2018,SC,295268428,Public,5632,10302,22296845,6358,12779,21850659,361,678,4740619,1881,3688,34095451,41,77,230320
345300,UNIVERSITY OF SOUTH CAROLINA - LANCASTER,2017_2018,SC,297210889,Public,390,747,1330123,376,756,1527658,-,-, -,13,24,77693,-,-, -
345400,UNIVERSITY OF SOUTH CAROLINA - SALKEHATCHIE,2017_2018,SC,298100617,Public,418,794,1401063,372,741,1381339,-,-, -,24,45,122416,-,-, -
345500,VOORHEES COLLEGE,2017_2018,SC,290420000,Private-Nonprofit,443,842,1663450,418,1196,1500926,-,-, -,113,238,844534,-,-, -
345600,WINTHROP UNIVERSITY,2017_2018,SC,297330001,Public,2742,5381,11525367,2940,6391,11189195,446,894,7062286,711,1482,9505652,47,86,397982
345700,WOFFORD COLLEGE,2017_2018,SC,293033663,Private-Nonprofit,525,1041,2266731,706,1466,2681832,-,-, -,151,318,2918100,-,-, -
345800,AUGUSTANA UNIVERSITY,2017_2018,SD,571970001,Private-Nonprofit,790,1626,3416839,940,1891,3544010,115,247,1332254,85,153,967178,5,10,81922
345900,BLACK HILLS STATE UNIVERSITY,2017_2018,SD,577999502,Public,1487,2925,5879801,1663,3052,6691691,61,116,774904,131,236,962295,-,-, -
346100,DAKOTA WESLEYAN UNIVERSITY,2017_2018,SD,573014398,Private-Nonprofit,491,1081,2192045,583,1221,2340205,47,87,544191,75,139,793781,-,-, -
346300,DAKOTA STATE UNIVERSITY,2017_2018,SD,570421799,Public,1270,2314,4741735,1289,2394,4975591,88,156,1090646,167,312,1432062,2,5,32758
346500,MOUNT MARTY UNIVERSITY,2017_2018,SD,570783724,Private-Nonprofit,324,625,1339935,353,710,1369001,159,436,3094260,66,136,669601,114,341,3275174
346600,NORTHERN STATE UNIVERSITY,2017_2018,SD,574017198,Public,767,1503,2844971,831,1541,3323716,85,173,943261,70,132,516753,-,-, -
346700,PRESENTATION COLLEGE,2017_2018,SD,574011299,Private-Nonprofit,549,934,2110052,623,1090,2831466,8,15,149398,69,121,855527,3,6,23400
346900,UNIVERSITY OF SIOUX FALLS,2017_2018,SD,571051699,Private-Nonprofit,722,1403,3165617,795,1519,3138005,95,206,1375637,85,163,912567,-,-, -
347000,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,2017_2018,SD,577013995,Public,968,1806,3992362,1115,2106,4237732,89,168,1297177,280,512,3256958,1,2,7378
347100,SOUTH DAKOTA STATE UNIVERSITY,2017_2018,SD,570072298,Public,5099,9500,20415611,5404,10352,18123730,490,1102,10644690,568,1094,6926613,19,33,187851
347400,UNIVERSITY OF SOUTH DAKOTA,2017_2018,SD,570692390,Public,3225,6038,12405142,3670,7170,14526845,1340,2716,24225416,922,1821,6663189,372,744,6875482
347800,AUSTIN PEAY STATE UNIVERSITY,2017_2018,TN,370440002,Public,4870,8586,18190482,4504,7943,17083926,540,990,7266130,548,989,5354750,30,51,262707
347900,BELMONT UNIVERSITY,2017_2018,TN,372123757,Private-Nonprofit,2113,4071,9146490,2307,4524,7735228,1022,2032,23180548,1241,2493,34883021,625,1407,17995577
348000,BETHEL UNIVERSITY,2017_2018,TN,382011705,Private-Nonprofit,2982,7710,10050137,2903,7481,12490130,920,2823,14873030,181,323,1176632,136,348,3069744
348100,CARSON - NEWMAN UNIVERSITY,2017_2018,TN,377602204,Private-Nonprofit,943,1978,3788915,946,1989,3263000,519,2191,6697727,226,428,2662055,16,55,184337
348200,CHRISTIAN BROTHERS UNIVERSITY,2017_2018,TN,381045581,Private-Nonprofit,742,1449,3114243,810,1555,3342469,157,270,2016111,111,212,1318079,17,32,314173
348300,COLUMBIA STATE COMMUNITY COLLEGE,2017_2018,TN,384015653,Public,705,1493,1945109,720,1536,2300712,-,-, -,2,4,14958,-,-, -
348400,COVENANT COLLEGE,2017_2018,GA,307504164,Private-Nonprofit,405,809,1693459,428,875,1485771,8,14,61960,79,154,1024191,-,-, -
348500,CUMBERLAND UNIVERSITY,2017_2018,TN,370873554,Private-Nonprofit,694,1560,2696864,770,1685,3050619,229,885,2813945,96,195,769621,-,-, -
348600,LIPSCOMB UNIVERSITY,2017_2018,TN,372043951,Private-Nonprofit,1258,2414,5444088,1428,2805,5788326,966,2063,22019156,369,729,6351220,305,627,7220544
348700,EAST TENNESSEE STATE UNIVERSITY,2017_2018,TN,376141700,Public,4732,8746,18069305,4477,8819,17670581,1691,3556,36364933,822,1597,8212317,629,1567,10624483
349000,FISK UNIVERSITY,2017_2018,TN,372083045,Private-Nonprofit,427,854,1813141,404,969,1382986,9,18,138979,184,390,3450973,5,10,52553
349200,FREED-HARDEMAN UNIVERSITY,2017_2018,TN,383402399,Private-Nonprofit,556,1044,2105995,687,1341,2698748,416,800,5578593,219,414,2546919,50,87,574140
349400,HIWASSEE COLLEGE,2017_2018,TN,373544001,Private-Nonprofit,202,381,757479,199,394,648781,-,-, -,39,76,328808,-,-, -
349500,JOHNSON UNIVERSITY,2017_2018,TN,379989775,Private-Nonprofit,578,1098,2329766,538,1074,1799659,158,373,2184243,160,296,1713759,-,-, -
349600,KING UNIVERSITY,2017_2018,TN,376202699,Private-Nonprofit,1160,2485,5688307,1108,2413,6503361,315,705,6513921,98,185,948331,10,18,35269
349900,LANE COLLEGE,2017_2018,TN,383014598,Private-Nonprofit,1245,2302,4813878,1218,2808,4778384,-,-, -,159,286,1163747,-,-, -
350000,LEE UNIVERSITY,2017_2018,TN,373114475,Private-Nonprofit,2075,4167,8446397,2314,4873,8519539,269,528,4155410,467,887,6789356,11,15,63733
350100,LEMOYNE-OWEN COLLEGE,2017_2018,TN,381266510,Private-Nonprofit,799,1636,3093414,732,1642,3113481,-,-, -,103,202,754920,-,-, -
350200,LINCOLN MEMORIAL UNIVERSITY,2017_2018,TN,377527920,Private-Nonprofit,1143,2145,4352492,1109,2253,4946717,2071,4962,71668513,173,317,1356489,1521,3698,45433650
350400,MARTIN METHODIST COLLEGE,2017_2018,TN,384782799,Private-Nonprofit,468,979,1897968,468,987,1661954,10,19,73059,87,180,642282,-,-, -
350500,MARYVILLE COLLEGE,2017_2018,TN,378045907,Private-Nonprofit,713,1313,2909725,771,1594,2834934,-,-, -,214,401,2522840,-,-, -
350600,MEHARRY MEDICAL COLLEGE,2017_2018,TN,372083599,Private-Nonprofit,-,-, -,-,-, -,654,1406,25678543,-,-, -,614,1334,24129870
350700,MEMPHIS COLLEGE OF ART,2017_2018,TN,381042764,Private-Nonprofit,202,417,928964,209,429,865034,13,26,253488,87,177,1549333,2,3,21335
350900,UNIVERSITY OF MEMPHIS (THE),2017_2018,TN,381524611,Public,8998,16325,34661395,8826,16454,36158099,1888,3805,27559685,1086,2246,11909534,380,830,5493856
351000,MIDDLE TENNESSEE STATE UNIVERSITY,2017_2018,TN,371323754,Public,8336,15146,32673810,8043,15334,30602925,1107,2209,14647481,1166,2336,12086989,58,107,433882
351100,MILLIGAN UNIVERSITY,2017_2018,TN,376824001,Private-Nonprofit,401,774,1679026,445,884,1690030,209,507,3839720,85,167,1290058,60,136,1103794
351700,SOUTHERN COLLEGE OF OPTOMETRY,2017_2018,TN,381042222,Private-Nonprofit,-,-, -,-,-, -,323,1574,16367559,-,-, -,73,194,625936
351800,SOUTHERN ADVENTIST UNIVERSITY,2017_2018,TN,373150370,Private-Nonprofit,1245,2305,5013714,1231,2324,4480039,292,554,4906918,221,489,2986227,56,107,572514
351900,RHODES COLLEGE,2017_2018,TN,381121690,Private-Nonprofit,494,986,2014773,644,1320,2486414,10,18,170558,135,269,2617622,1,2,29307
352200,TENNESSEE STATE UNIVERSITY,2017_2018,TN,372091561,Public,3867,7071,14868202,3733,8116,14316656,819,1515,13193626,929,1803,12311794,170,312,1938254
352300,TENNESSEE TECHNOLOGICAL UNIVERSITY,2017_2018,TN,385050001,Public,3652,6851,14699671,2446,5020,8836932,423,944,4647233,413,880,3648435,20,34,159977
352500,TENNESSEE WESLEYAN UNIVERSITY,2017_2018,TN,373710040,Private-Nonprofit,492,899,1992344,522,1050,2110649,11,15,99782,87,174,957184,-,-, -
352600,TREVECCA NAZARENE UNIVERSITY,2017_2018,TN,372102877,Private-Nonprofit,1168,1995,4344353,1183,2114,4643715,1257,2656,22283315,119,214,1661155,175,394,3261802
352700,TUSCULUM UNIVERSITY,2017_2018,TN,377430001,Private-Nonprofit,999,2007,3828762,936,2066,3715746,247,508,3263123,188,384,1508870,11,24,121728
352800,UNION UNIVERSITY,2017_2018,TN,383053697,Private-Nonprofit,1162,2246,4640479,1195,2345,5278001,781,1978,15514743,232,448,4080815,406,906,8448373
352900,UNIVERSITY OF TENNESSEE - CHATTANOOGA,2017_2018,TN,374032598,Public,3882,6917,14681258,4297,7864,16654617,721,1455,11735069,654,1235,6807159,88,174,946152
353000,UNIVERSITY OF TENNESSEE,2017_2018,TN,379960150,Public,7470,13800,30599992,8302,15817,30482764,2168,4053,39942469,1922,3762,35122848,552,1069,9468960
353100,UNIVERSITY OF TENNESSEE - MARTIN,2017_2018,TN,382380002,Public,2762,5457,10598406,2637,5587,10720118,200,452,2779203,304,676,2607439,15,31,113430
353400,UNIVERSITY OF THE SOUTH (THE),2017_2018,TN,373831000,Private-Nonprofit,460,901,1901614,541,1082,1810569,18,23,144344,174,324,3857317,-,-, -
353500,VANDERBILT UNIVERSITY,2017_2018,TN,372400001,Private-Nonprofit,434,795,1457045,761,1485,3570320,2018,4469,40670039,252,496,6391480,1208,3109,41699499
353600,BRYAN COLLEGE,2017_2018,TN,373217000,Private-Nonprofit,407,740,1484482,417,786,1380182,43,85,315252,75,148,842591,-,-, -
353700,ABILENE CHRISTIAN UNIVERSITY,2017_2018,TX,796993701,Private-Nonprofit,1588,3269,6774548,1671,3317,5551599,1258,4377,17268720,320,623,5719322,160,490,2580654
353900,ALVIN COMMUNITY COLLEGE,2017_2018,TX,775114807,Public,226,373,639558,118,218,351295,-,-, -,3,5,12510,-,-, -
354000,AMARILLO COLLEGE,2017_2018,TX,791092446,Public,1706,3245,5361799,1683,3285,7424847,-,-, -,9,20,78566,-,-, -
354100,ANGELO STATE UNIVERSITY,2017_2018,TX,769095069,Public,2526,5086,9107131,2537,5465,9222151,1094,2192,12570851,660,1337,4793136,8,16,78243
354300,AUSTIN COLLEGE,2017_2018,TX,750904440,Private-Nonprofit,537,1047,2189334,578,1244,2087350,17,25,211985,190,380,2745263,-,-, -
354400,AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,2017_2018,TX,787055711,Private-Nonprofit,-,-, -,1,1,10252,28,68,361193,-,-, -,-,-, -
354500,BAYLOR UNIVERSITY,2017_2018,TX,767987028,Private-Nonprofit,5097,9622,22329030,5269,10513,16703761,1254,2806,21040369,1535,3227,40719729,477,1340,13726512
354600,COASTAL BEND COLLEGE,2017_2018,TX,781022197,Public,474,1028,1319530,539,1158,1812724,-,-, -,7,15,42678,-,-, -
354900,BLINN COLLEGE,2017_2018,TX,778334098,Public,4403,7851,13758067,4445,8298,14457217,-,-, -,306,582,2737669,-,-, -
355300,CISCO COLLEGE,2017_2018,TX,764379803,Public,451,1443,1205830,526,1763,1761515,-,-, -,-,-, -,-,-, -
355400,CLARENDON COLLEGE,2017_2018,TX,792260000,Public,303,569,843292,288,547,1036341,-,-, -,2,4,10921,-,-, -
355600,COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,2017_2018,TX,770905918,Private-Nonprofit,117,349,289359,124,367,515450,-,-, -,4,5,12658,-,-, -
355700,CONCORDIA UNIVERSITY TEXAS,2017_2018,TX,787264141,Private-Nonprofit,1176,2238,4448192,1242,2529,5537056,842,1791,10696182,258,496,3732369,2,5,9071
355800,NORTH CENTRAL TEXAS COLLEGE,2017_2018,TX,762404699,Public,1871,3412,4837280,2036,3843,7489639,-,-, -,8,15,33708,-,-, -
356000,DALLAS BAPTIST UNIVERSITY,2017_2018,TX,752119299,Private-Nonprofit,1296,2253,5079999,1442,2529,5714112,822,1412,13510369,205,383,3799445,71,113,921866
356100,CEDAR VALLEY COLLEGE,2017_2018,TX,751343799,Public,912,1678,2849504,834,1765,3277539,-,-, -,-,-, -,-,-, -
356200,DALLAS THEOLOGICAL SEMINARY,2017_2018,TX,752046411,Private-Nonprofit,-,-, -,-,-, -,239,494,2844697,-,-, -,-,-, -
356300,DEL MAR COLLEGE,2017_2018,TX,784043897,Public,941,1812,2437142,307,647,777196,-,-, -,7,15,40538,-,-, -
356400,EAST TEXAS BAPTIST UNIVERSITY,2017_2018,TX,756701423,Private-Nonprofit,809,1449,3028817,913,1633,3190404,102,235,1302305,214,380,2294272,3,3,11814
356500,TEXAS A&M UNIVERSITY - COMMERCE,2017_2018,TX,754293011,Public,4156,8316,16028726,3779,8264,15452468,2400,6782,26232789,670,1451,4946471,103,258,849775
356600,EPISCOPAL THEOLOGICAL SEMINARY OF THE SOUTHWEST (THE),2017_2018,TX,787053128,Private-Nonprofit,-,-, -,-,-, -,55,113,805402,-,-, -,-,-, -
356800,FRANK PHILLIPS COLLEGE,2017_2018,TX,790074427,Public,123,264,364181,116,242,395977,-,-, -,-,-, -,-,-, -
357000,GRAYSON COLLEGE,2017_2018,TX,750208299,Public,618,1954,1790584,475,1523,1948493,-,-, -,6,26,60132,-,-, -
357100,HARDIN-SIMMONS UNIVERSITY,2017_2018,TX,796986050,Private-Nonprofit,853,1575,3417065,924,1875,3506361,217,530,4236338,205,372,3019789,52,152,1559437
357200,TRINITY VALLEY COMMUNITY COLLEGE,2017_2018,TX,757512734,Public,983,2364,2729525,1039,2401,3454718,-,-, -,21,45,110568,-,-, -
357300,HILL COLLEGE,2017_2018,TX,766452711,Public,822,1528,2109221,784,1475,3126186,-,-, -,4,8,25859,-,-, -
357400,HOWARD COUNTY JUNIOR COLLEGE DISTRICT,2017_2018,TX,797200213,Public,334,617,1023402,319,596,1303758,-,-, -,4,8,17710,-,-, -
